p,ID,gamma,delta,items,w
0.25,5,0.44910520090914713,0.8961049254655401,1,0.3536370093713552
0.5,5,0.44910520090914713,0.8961049254655401,1,0.4726030260406208
0.75,5,0.44910520090914713,0.8961049254655401,1,0.5947639154765252
0.85,5,0.44910520090914713,0.8961049254655401,1,0.6613510105608584
0.95,5,0.44910520090914713,0.8961049254655401,1,0.770770166418402
0.99,5,0.44910520090914713,0.8961049254655401,1,0.8758815436550317
0.01,5,0.44910520090914713,0.8961049254655401,1,0.10216565716979191
0.05,5,0.44910520090914713,0.8961049254655401,1,0.19277781757945767
0.15,5,0.44910520090914713,0.8961049254655401,1,0.29137484540390785
0.25,5,0.44910520090914713,0.8961049254655401,1,0.3536370093713552
0.5,5,0.44910520090914713,0.8961049254655401,1,0.4726030260406208
0.75,5,0.44910520090914713,0.8961049254655401,1,0.5947639154765252
0.85,5,0.44910520090914713,0.8961049254655401,1,0.6613510105608584
0.95,5,0.44910520090914713,0.8961049254655401,1,0.770770166418402
0.99,5,0.44910520090914713,0.8961049254655401,1,0.8758815436550317
0.01,5,0.44910520090914713,0.8961049254655401,1,0.10216565716979191
0.05,5,0.44910520090914713,0.8961049254655401,1,0.19277781757945767
0.15,5,0.44910520090914713,0.8961049254655401,1,0.29137484540390785
0.25,5,0.44910520090914713,0.8961049254655401,1,0.3536370093713552
0.5,5,0.44910520090914713,0.8961049254655401,1,0.4726030260406208
0.75,5,0.44910520090914713,0.8961049254655401,1,0.5947639154765252
0.85,5,0.44910520090914713,0.8961049254655401,1,0.6613510105608584
0.95,5,0.44910520090914713,0.8961049254655401,1,0.770770166418402
0.99,5,0.44910520090914713,0.8961049254655401,1,0.8758815436550317
0.01,5,0.44910520090914713,0.8961049254655401,1,0.10216565716979191
0.05,5,0.44910520090914713,0.8961049254655401,1,0.19277781757945767
0.15,5,0.44910520090914713,0.8961049254655401,1,0.29137484540390785
0.25,5,0.44910520090914713,0.8961049254655401,1,0.3536370093713552
0.5,5,0.44910520090914713,0.8961049254655401,1,0.4726030260406208
0.75,5,0.44910520090914713,0.8961049254655401,1,0.5947639154765252
0.85,5,0.44910520090914713,0.8961049254655401,1,0.6613510105608584
0.95,5,0.44910520090914713,0.8961049254655401,1,0.770770166418402
0.99,5,0.44910520090914713,0.8961049254655401,1,0.8758815436550317
0.01,5,0.44910520090914713,0.8961049254655401,1,0.10216565716979191
0.05,5,0.44910520090914713,0.8961049254655401,1,0.19277781757945767
0.15,5,0.44910520090914713,0.8961049254655401,1,0.29137484540390785
0.25,5,0.44910520090914713,0.8961049254655401,1,0.3536370093713552
0.5,5,0.44910520090914713,0.8961049254655401,1,0.4726030260406208
0.75,5,0.44910520090914713,0.8961049254655401,1,0.5947639154765252
0.85,5,0.44910520090914713,0.8961049254655401,1,0.6613510105608584
0.95,5,0.44910520090914713,0.8961049254655401,1,0.770770166418402
0.99,5,0.44910520090914713,0.8961049254655401,1,0.8758815436550317
0.01,5,0.44910520090914713,0.8961049254655401,1,0.10216565716979191
0.05,5,0.44910520090914713,0.8961049254655401,1,0.19277781757945767
0.15,5,0.44910520090914713,0.8961049254655401,1,0.29137484540390785
0.25,5,0.44910520090914713,0.8961049254655401,1,0.3536370093713552
0.5,5,0.44910520090914713,0.8961049254655401,1,0.4726030260406208
0.75,5,0.44910520090914713,0.8961049254655401,1,0.5947639154765252
0.85,5,0.44910520090914713,0.8961049254655401,1,0.6613510105608584
0.95,5,0.44910520090914713,0.8961049254655401,1,0.770770166418402
0.99,5,0.44910520090914713,0.8961049254655401,1,0.8758815436550317
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,6,0.44910520090914713,0.7503008669587826,1,0.08698844677962629
0.05,6,0.44910520090914713,0.7503008669587826,1,0.16663806532221348
0.15,6,0.44910520090914713,0.7503008669587826,1,0.25610748180731635
0.25,6,0.44910520090914713,0.7503008669587826,1,0.3141747517943327
0.5,6,0.44910520090914713,0.7503008669587826,1,0.42866965395638534
0.75,6,0.44910520090914713,0.7503008669587826,1,0.5513462285037782
0.85,6,0.44910520090914713,0.7503008669587826,1,0.6205156241260439
0.95,6,0.44910520090914713,0.7503008669587826,1,0.7378999339758842
0.99,6,0.44910520090914713,0.7503008669587826,1,0.8552531591759228
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,7,0.44910520090914713,0.803849563425954,1,0.09262175345452786
0.05,7,0.44910520090914713,0.803849563425954,1,0.17643266705991759
0.15,7,0.44910520090914713,0.803849563425954,1,0.2694604994957637
0.25,7,0.44910520090914713,0.803849563425954,1,0.3292154428725854
0.5,7,0.44910520090914713,0.803849563425954,1,0.4456300457224637
0.75,7,0.44910520090914713,0.803849563425954,1,0.5683320918529325
0.85,7,0.44910520090914713,0.803849563425954,1,0.6366087582988389
0.95,7,0.44910520090914713,0.803849563425954,1,0.7510125224630283
0.99,7,0.44910520090914713,0.803849563425954,1,0.8635801070586059
0.01,8,0.44910520090914713,0.957349842078888,1,0.10839138843819773
0.05,8,0.44910520090914713,0.957349842078888,1,0.2032750940659049
0.15,8,0.44910520090914713,0.957349842078888,1,0.30521102397313526
0.25,8,0.44910520090914713,0.957349842078888,1,0.3688906498788988
0.5,8,0.44910520090914713,0.957349842078888,1,0.48910512648167853
0.75,8,0.44910520090914713,0.957349842078888,1,0.6105931313800979
0.85,8,0.44910520090914713,0.957349842078888,1,0.675996145627193
0.95,8,0.44910520090914713,0.957349842078888,1,0.7822414319232552
0.99,8,0.44910520090914713,0.957349842078888,1,0.8828919517674965
0.01,8,0.44910520090914713,0.957349842078888,1,0.10839138843819773
0.05,8,0.44910520090914713,0.957349842078888,1,0.2032750940659049
0.15,8,0.44910520090914713,0.957349842078888,1,0.30521102397313526
0.25,8,0.44910520090914713,0.957349842078888,1,0.3688906498788988
0.5,8,0.44910520090914713,0.957349842078888,1,0.48910512648167853
0.75,8,0.44910520090914713,0.957349842078888,1,0.6105931313800979
0.85,8,0.44910520090914713,0.957349842078888,1,0.675996145627193
0.95,8,0.44910520090914713,0.957349842078888,1,0.7822414319232552
0.99,8,0.44910520090914713,0.957349842078888,1,0.8828919517674965
0.01,8,0.44910520090914713,0.957349842078888,1,0.10839138843819773
0.05,8,0.44910520090914713,0.957349842078888,1,0.2032750940659049
0.15,8,0.44910520090914713,0.957349842078888,1,0.30521102397313526
0.25,8,0.44910520090914713,0.957349842078888,1,0.3688906498788988
0.5,8,0.44910520090914713,0.957349842078888,1,0.48910512648167853
0.75,8,0.44910520090914713,0.957349842078888,1,0.6105931313800979
0.85,8,0.44910520090914713,0.957349842078888,1,0.675996145627193
0.95,8,0.44910520090914713,0.957349842078888,1,0.7822414319232552
0.99,8,0.44910520090914713,0.957349842078888,1,0.8828919517674965
0.01,8,0.44910520090914713,0.957349842078888,1,0.10839138843819773
0.05,8,0.44910520090914713,0.957349842078888,1,0.2032750940659049
0.15,8,0.44910520090914713,0.957349842078888,1,0.30521102397313526
0.25,8,0.44910520090914713,0.957349842078888,1,0.3688906498788988
0.5,8,0.44910520090914713,0.957349842078888,1,0.48910512648167853
0.75,8,0.44910520090914713,0.957349842078888,1,0.6105931313800979
0.85,8,0.44910520090914713,0.957349842078888,1,0.675996145627193
0.95,8,0.44910520090914713,0.957349842078888,1,0.7822414319232552
0.99,8,0.44910520090914713,0.957349842078888,1,0.8828919517674965
0.01,8,0.44910520090914713,0.957349842078888,1,0.10839138843819773
0.05,8,0.44910520090914713,0.957349842078888,1,0.2032750940659049
0.15,8,0.44910520090914713,0.957349842078888,1,0.30521102397313526
0.25,8,0.44910520090914713,0.957349842078888,1,0.3688906498788988
0.5,8,0.44910520090914713,0.957349842078888,1,0.48910512648167853
0.75,8,0.44910520090914713,0.957349842078888,1,0.6105931313800979
0.85,8,0.44910520090914713,0.957349842078888,1,0.675996145627193
