ID,item,probability,gamma_true,delta_true,gamma_obs,delta_obs,w_prob
7,1,0.31,0.24,0.77,0.028772447461117484,0.6518248251604818,0.3891228392674876
7,1,0.33,0.24,0.77,0.18050873238740572,0.7419673731456472,0.39501412297117583
7,1,0.35000000000000003,0.24,0.77,0.2073830627539061,0.8736603590414407,0.43451781890109964
7,1,0.37,0.24,0.77,0.22404558542707412,0.2638005934066291,0.1897242965466954
7,1,0.39,0.24,0.77,0.09658950976200145,0.5145425821952726,0.3301110961335697
7,1,0.41000000000000003,0.24,0.77,0.0993277871384432,0.44168080338864646,0.2987369391951744
7,1,0.43,0.24,0.77,0.0649571459977773,0.76843557907326,0.43003538283277826
7,1,0.45,0.24,0.77,0.3391926689877057,0.784398431337596,0.4228940460238314
7,1,0.47000000000000003,0.24,0.77,0.24950983186960746,0.41813409842912463,0.2886539867831112
7,1,0.49,0.24,0.77,0.053701264492340625,0.6059387517378362,0.376806633042467
7,1,0.51,0.24,0.77,0.11510150631659676,0.6348219438239969,0.38940688073239316
7,1,0.53,0.24,0.77,0.3251273296741177,0.7620898274495257,0.442103696474337
7,1,0.55,0.24,0.77,0.15261162469996253,0.597248589379874,0.3811199841695973
7,1,0.5700000000000001,0.24,0.77,0.33573860091445795,0.5124558490114368,0.36033454801127013
7,1,0.59,0.24,0.77,0.2826145910122392,0.8225579672355348,0.4768978619110333
7,1,0.61,0.24,0.77,0.2726989761606348,0.49709795244275967,0.3596262710852738
7,1,0.63,0.24,0.77,0.2156588774784795,0.3493973720944511,0.281553628929821
7,1,0.65,0.24,0.77,0.14879815164908972,0.604368772650022,0.39856237353783414
7,1,0.67,0.24,0.77,0.1774973822013729,0.7412873768349786,0.4566923134371821
7,1,0.6900000000000001,0.24,0.77,0.12404323061287541,0.7507476174024461,0.4532776183285747
7,1,0.7100000000000001,0.24,0.77,0.1465062136300865,0.8490199930499882,0.4918774102638228
7,1,0.73,0.24,0.77,0.14918469804103562,0.18662031664851492,0.17795028651399145
7,1,0.75,0.24,0.77,0.2062993378068152,0.6593668345090152,0.4526839413808479
7,1,0.77,0.24,0.77,0.292732465370523,0.22569165209285097,0.2432628052542873
7,1,0.79,0.24,0.77,0.1955362362398569,0.6943116717459591,0.4735837705958031
7,1,0.81,0.24,0.77,0.2652213760754808,0.21319449503992255,0.2384898565091126
7,1,0.8300000000000001,0.24,0.77,0.053875262271350394,0.06668966332464632,0.06771825849900305
7,1,0.85,0.24,0.77,0.1424420994753524,0.32689591542095475,0.2950393508819061
7,1,0.87,0.24,0.77,0.1531486481220803,0.44758349567274447,0.3745460581976948
7,1,0.89,0.24,0.77,0.2658499498332135,0.16549876956157938,0.22391976701589922
7,1,0.91,0.24,0.77,0.1268136517747509,0.5004990294723701,0.4016129130887439
7,1,0.93,0.24,0.77,0.04591881441433944,0.781794536739012,0.46819659333455854
7,1,0.9500000000000001,0.24,0.77,0.08478695049913072,0.6778684329868465,0.46526801085145797
7,1,0.97,0.24,0.77,0.42645939412047973,0.21454273654840433,0.4857959774885469
7,1,0.99,0.24,0.77,0.2828130774947208,0.3142634607343321,0.5354495195676412
8,1,0.01,0.24,0.77,0.10821699414767787,0.6549040437117876,0.2848485688985517
8,1,0.03,0.24,0.77,0.18223141591400752,1.2286470516344836,0.39471372320439935
8,1,0.05,0.24,0.77,0.22743369783371103,0.4558671090689028,0.1891997198029483
8,1,0.06999999999999999,0.24,0.77,0.14533457163530775,0.4623152227929478,0.24095630993600511
8,1,0.09,0.24,0.77,0.1514336857906549,0.3485429542668949,0.1971257792637437
8,1,0.11,0.24,0.77,0.17057108716425523,1.0317433284215305,0.4193675838272045
8,1,0.13,0.24,0.77,0.07697914992883653,0.8395599203613834,0.4203804956124073
8,1,0.15000000000000002,0.24,0.77,0.20464383583158915,0.5849157225242512,0.29084927389224086
8,1,0.17,0.24,0.77,0.16165551408225773,0.2222510697041774,0.14675615403122716
8,1,0.19,0.24,0.77,0.188088655532897,0.5146511712017552,0.28150745290050233
8,1,0.21000000000000002,0.24,0.77,0.11896010473265281,0.5543928927500662,0.32136739069927883
8,1,0.23,0.24,0.77,0.21281133372000485,1.0389714684099247,0.44548974624126325
8,1,0.25,0.24,0.77,0.457394225776367,0.9476379849229962,0.3644082523912716
8,1,0.27,0.24,0.77,0.2577653176183206,0.6585982081151751,0.3375970943331223
8,1,0.29000000000000004,0.24,0.77,0.23459544075064195,0.475891979474281,0.27835874655063125
8,1,0.31,0.24,0.77,0.10390008364348902,0.7322150118930719,0.402559078387713
8,1,0.33,0.24,0.77,0.09557511382653198,0.8301726073663196,0.43688681091306664
8,1,0.35000000000000003,0.24,0.77,0.30822858547275656,0.2916854976479001,0.194209751997703
8,1,0.37,0.24,0.77,0.3176889472828477,0.541737802777549,0.3138776826718036
8,1,0.39,0.24,0.77,0.2311101247294388,0.5237708604760418,0.3208040084939406
8,1,0.41000000000000003,0.24,0.77,0.3430936197399853,0.642913636077631,0.36201732072396686
8,1,0.43,0.24,0.77,0.14371196307448098,0.7229109821400963,0.40975589853194677
8,1,0.45,0.24,0.77,0.4032074851864589,0.9602218106476239,0.469661590800346
8,1,0.47000000000000003,0.24,0.77,0.13489704455342458,0.6229842263609825,0.38002521738663425
8,1,0.49,0.24,0.77,0.10135900625939366,0.49031654437684247,0.32810707461796623
8,1,0.51,0.24,0.77,0.1372604951386852,1.0217517053650411,0.5067520056672069
8,1,0.53,0.24,0.77,0.3185751485951744,0.9805587761119472,0.5046604405023897
8,1,0.55,0.24,0.77,0.06471676626106693,0.9978801168202802,0.5027161295776299
8,1,0.5700000000000001,0.24,0.77,0.2373894513218103,1.053439443192316,0.5297072099211674
8,1,0.59,0.24,0.77,0.2702176259064902,0.35093588480795257,0.2791258381281874
8,1,0.61,0.24,0.77,0.4134991941730684,0.8240434961814169,0.49785783257374516
8,1,0.63,0.24,0.77,0.09608090076036747,1.19215159099495,0.5564817944242745
8,1,0.65,0.24,0.77,0.18561549902966465,0.7517186442129148,0.45748046818790183
8,1,0.67,0.24,0.77,0.09928713301665379,0.6746245804620987,0.4198753151313433
8,1,0.6900000000000001,0.24,0.77,0.2646058935153857,0.43621053086602257,0.35025602789493004
8,1,0.7100000000000001,0.24,0.77,0.36842019051339486,1.0920694147828869,0.6029930784942262
8,1,0.73,0.24,0.77,0.3794543946994663,0.793939555337331,0.5366009035823097
8,1,0.75,0.24,0.77,0.17490098856577463,0.46858129022727235,0.36218403815895345
8,1,0.77,0.24,0.77,-0.0018160958397495097,0.3446239557707409,0.25587959613618816
8,1,0.79,0.24,0.77,0.18059346807683274,0.9253941603074406,0.5403464272108958
8,1,0.81,0.24,0.77,0.44692040935340827,0.8682421154368063,0.6240453394951689
8,1,0.8300000000000001,0.24,0.77,0.2708530594923792,0.9257889965569215,0.5871904972321083
8,1,0.85,0.24,0.77,0.2254705541290324,0.40425125800486644,0.3741117696176251
8,1,0.87,0.24,0.77,0.08861172001970266,0.8153990062707268,0.49109332180970616
8,1,0.89,0.24,0.77,0.1270395760024386,1.2017619229732666,0.6104955255795679
8,1,0.91,0.24,0.77,0.16483196536812666,0.6318759233120862,0.48058445856698867
8,1,0.93,0.24,0.77,0.4866309021842492,0.19544279567178668,0.40764133961725363
8,1,0.9500000000000001,0.24,0.77,0.03427664765628871,1.1777528583992463,0.5657504627661032
8,1,0.97,0.24,0.77,0.28849703773214785,0.38688097099777513,0.5132983562669156
8,1,0.99,0.24,0.77,0.300173746262264,1.439246045417332,0.85112522310189
9,1,0.01,0.24,0.77,0.3217067407816183,0.7662466058390525,0.14873816885067967
9,1,0.03,0.24,0.77,0.30909643701953876,1.069354212204071,0.26749000327867206
9,1,0.05,0.24,0.77,0.34248498226132346,0.9306714441752293,0.2534539597112835
9,1,0.06999999999999999,0.24,0.77,0.35503539692876274,0.854549333065778,0.25434956892868266
9,1,0.09,0.24,0.77,0.19426672469942008,0.5306466677778974,0.2529158191141304
9,1,0.11,0.24,0.77,0.30852052923701995,0.9349759020958617,0.3290972104410215
9,1,0.13,0.24,0.77,0.4289807052445138,1.1514918768640408,0.3375086762499849
9,1,0.15000000000000002,0.24,0.77,0.17375865263098164,0.24613735773620815,0.15403899554531125
9,1,0.17,0.24,0.77,0.43726934391962535,1.3396603452367688,0.40108889745215043
9,1,0.19,0.24,0.77,0.22827761808535568,0.9090209955472361,0.3949882272935186
9,1,0.21000000000000002,0.24,0.77,0.24646764492982623,0.9998796486488732,0.4190506925610177
9,1,0.23,0.24,0.77,0.2839634499863503,0.5874299914506127,0.2941912126548535
9,1,0.25,0.24,0.77,0.14710641333255398,1.0569483127498358,0.4734681675917926
9,1,0.27,0.24,0.77,0.5278065720917408,0.8463575026829605,0.3336368290224512
9,1,0.29000000000000004,0.24,0.77,0.24701086080501874,1.4692467162205676,0.5408041143098751
9,1,0.31,0.24,0.77,0.133917217046577,0.5552942905227937,0.3328313843622079
9,1,0.33,0.24,0.77,0.32333065956312845,0.533013078806489,0.2977182183079401
9,1,0.35000000000000003,0.24,0.77,0.2683613410289945,0.3114161289249783,0.20870461257903225
9,1,0.37,0.24,0.77,0.3481898179280126,0.688842357527404,0.36399754308290927
9,1,0.39,0.24,0.77,0.40426352152676465,0.6721680845729465,0.3593747684871403
9,1,0.41000000000000003,0.24,0.77,0.33446762799319085,1.1923680753814825,0.5135483508306757
9,1,0.43,0.24,0.77,0.4668330410214409,1.010364543827213,0.4697205395586055
9,1,0.45,0.24,0.77,0.3130225348622827,0.8052229572300813,0.4305884925246064
9,1,0.47000000000000003,0.24,0.77,0.44991098980533223,0.9265445910328415,0.46745922239832
9,1,0.49,0.24,0.77,0.18052271881361737,0.9544550879813853,0.48654410945607557
9,1,0.51,0.24,0.77,0.42130583415613293,1.6191652008035753,0.6221691022187734
9,1,0.53,0.24,0.77,0.3118889355558138,0.5081871646953571,0.3453745446685418
9,1,0.55,0.24,0.77,0.23354261688082012,1.3822475277553898,0.5915981474516093
9,1,0.5700000000000001,0.24,0.77,0.40203902423529303,1.0741116477564019,0.5460712236290725
9,1,0.59,0.24,0.77,0.1662397813438863,1.3120439597676377,0.5822682374764698
9,1,0.61,0.24,0.77,0.268990415191067,1.0869326153785497,0.550745262826482
9,1,0.63,0.24,0.77,0.3213773316494671,1.009057095003475,0.5448934602569426
9,1,0.65,0.24,0.77,0.32442791724750436,0.9403613761356279,0.5347793856840954
9,1,0.67,0.24,0.77,0.3499160720893915,0.8997352200304644,0.5354779225956975
9,1,0.6900000000000001,0.24,0.77,0.4347713372493195,1.631122513610475,0.6978619716815103
9,1,0.7100000000000001,0.24,0.77,0.37742762016918824,1.1084402386863499,0.6084726296169901
9,1,0.73,0.24,0.77,0.23507314683929886,0.45198306197990024,0.363477697907512
9,1,0.75,0.24,0.77,0.2911806240115064,1.363360935975769,0.6524548914063237
9,1,0.77,0.24,0.77,0.036678724330910795,0.6364400988139194,0.3995007711003372
9,1,0.79,0.24,0.77,0.4464402900785873,0.9242658259891486,0.6254496352471581
9,1,0.81,0.24,0.77,0.3374744793665885,0.8201061162353603,0.5722458010253785
9,1,0.8300000000000001,0.24,0.77,0.3778580470421875,0.8693986051270264,0.6128216377858661
9,1,0.85,0.24,0.77,0.15588508379578012,1.02920943290566,0.5742443463540537
9,1,0.87,0.24,0.77,0.22465884675116315,1.0661682703165845,0.6203745661519141
9,1,0.89,0.24,0.77,0.1810728675893591,1.0580234724632818,0.6070619799097536
9,1,0.91,0.24,0.77,0.33339125631549343,0.6225887135528596,0.5738255123026237
9,1,0.93,0.24,0.77,0.10462577370078258,1.423716840010088,0.6511062304892035
9,1,0.9500000000000001,0.24,0.77,0.3773206689182692,1.098880610504558,0.7694644583661532
9,1,0.97,0.24,0.77,0.2935011511658757,0.7905718157989493,0.6868083942781701
9,1,0.99,0.24,0.77,0.25011541929098197,1.1061979903902093,0.7773412702695709
10,1,0.01,0.24,0.77,0.35933701647415317,1.1240648061161758,0.1773734037897515
10,1,0.03,0.24,0.77,0.3128545783362044,1.0145161030860335,0.2548136862413091
10,1,0.05,0.24,0.77,0.2923687998803913,0.9615724042779681,0.2890407353888573
10,1,0.06999999999999999,0.24,0.77,0.10532801820104637,0.7993790607268857,0.3783939015875493
10,1,0.09,0.24,0.77,0.2909157604417269,0.7779525854563819,0.2841105026106671
10,1,0.11,0.24,0.77,0.3033367845294645,0.8568274354862191,0.31244413029808327
10,1,0.13,0.24,0.77,0.2782375715470651,1.2784199325249062,0.42964657469992673
10,1,0.15000000000000002,0.24,0.77,0.25413276433692433,1.193773442658813,0.434454455811654
10,1,0.17,0.24,0.77,0.4293574251916029,0.9095477067155859,0.3152670894837696
10,1,0.19,0.24,0.77,0.28522849927216726,1.2597837429378025,0.45446547327650044
10,1,0.21000000000000002,0.24,0.77,0.3358532778342795,0.9432393762703103,0.37673829678658355
10,1,0.23,0.24,0.77,0.3202034030788494,1.0660583273598265,0.41996006778279216
10,1,0.25,0.24,0.77,0.35535905515788857,0.9595665455455125,0.39372632386877326
10,1,0.27,0.24,0.77,0.20758555603693707,0.6969905596852595,0.3618248102050064
10,1,0.29000000000000004,0.24,0.77,0.03204935154642724,0.7457154447269438,0.4201621783251941
10,1,0.31,0.24,0.77,0.32855362807883226,0.694501428521934,0.3480905195935606
10,1,0.33,0.24,0.77,0.3970846808859685,1.0440095275841275,0.44074456659491024
10,1,0.35000000000000003,0.24,0.77,0.33929155963271196,0.7479620815353585,0.37743779581819525
10,1,0.37,0.24,0.77,0.3231913471549951,0.8463222177068637,0.416085697064122
10,1,0.39,0.24,0.77,0.2994942016923858,0.7171503593187929,0.38545986363580675
10,1,0.41000000000000003,0.24,0.77,0.12136381545622085,1.4022129375833887,0.5729456156108873
10,1,0.43,0.24,0.77,0.2686055500808905,0.49584494879252916,0.3149239251376579
10,1,0.45,0.24,0.77,0.20161788815849013,0.6250655454034368,0.3751097079400043
10,1,0.47000000000000003,0.24,0.77,0.20104788880242191,0.9484971783133892,0.4807517108442477
10,1,0.49,0.24,0.77,0.3045289636023591,0.878777996321617,0.46470734847468687
10,1,0.51,0.24,0.77,0.2759311462201609,0.8865957501337491,0.4726953330685609
10,1,0.53,0.24,0.77,0.5490492981999382,0.5355610015122847,0.36390031217884666
10,1,0.55,0.24,0.77,0.3527059313888127,0.807366431541741,0.4642610759148723
10,1,0.5700000000000001,0.24,0.77,0.3467367472620524,1.4219225846216008,0.6105769489047435
10,1,0.59,0.24,0.77,0.39352711344646013,1.1570441443587498,0.5717755011939838
10,1,0.61,0.24,0.77,0.3393090380178589,0.6455548280554544,0.4290157351886406
10,1,0.63,0.24,0.77,0.25255931307848445,0.8499994867178895,0.49297465725568085
10,1,0.65,0.24,0.77,0.3755982411659655,1.1460076293371593,0.591167609978943
10,1,0.67,0.24,0.77,0.1952882982123088,0.4566738550953221,0.34400757749489275
10,1,0.6900000000000001,0.24,0.77,0.17539361029209144,1.263177961289255,0.5924170878672091
10,1,0.7100000000000001,0.24,0.77,0.4511229011482554,1.2585528157039425,0.6533711539163062
10,1,0.73,0.24,0.77,0.3763470838620289,1.0986149780191126,0.6149987327194107
10,1,0.75,0.24,0.77,0.19076701605497892,1.26907372430343,0.6101318012890117
10,1,0.77,0.24,0.77,0.35110046125065353,0.7213005127338015,0.5243654837866217
10,1,0.79,0.24,0.77,0.26842009413997225,0.297689228204549,0.29816138367428896
10,1,0.81,0.24,0.77,0.4049076116302902,1.2459157352666026,0.6914679229294498
10,1,0.8300000000000001,0.24,0.77,0.3055995933455655,0.9887876714741638,0.6161624869837766
10,1,0.85,0.24,0.77,0.4228267782309103,0.3540626731434955,0.42437337448805756
10,1,0.87,0.24,0.77,0.20610579721016709,1.2047094945558658,0.6406156124653
10,1,0.89,0.24,0.77,0.41264148013963314,0.5360103480082936,0.5594979312995464
10,1,0.91,0.24,0.77,0.19382843068871375,0.7542118537729479,0.5414958973312757
10,1,0.93,0.24,0.77,0.40364107828997065,0.9461586667820272,0.7288407706288741
10,1,0.9500000000000001,0.24,0.77,0.19878654074297558,0.5830067818294958,0.511437599130992
10,1,0.97,0.24,0.77,0.26415510942061565,0.7621378959746609,0.6562442003931193
10,1,0.99,0.24,0.77,0.2789100487525399,0.925753602218422,0.769320424912608
11,1,0.01,0.24,0.77,0.25341661406013105,1.3370279576960593,0.2944163304115972
11,1,0.03,0.24,0.77,0.2165928875223841,0.5168281443122212,0.19577026378196677
11,1,0.05,0.24,0.77,0.1441033620351192,0.9569109087430547,0.3850071958869651
11,1,0.06999999999999999,0.24,0.77,0.2874087856018671,0.9832351822228944,0.31857154543300026
11,1,0.09,0.24,0.77,0.3288164620831426,0.8764578468364095,0.29056781477429594
11,1,0.11,0.24,0.77,0.2405487723690146,1.3863946605394557,0.4560590004643859
11,1,0.13,0.24,0.77,0.18745529877700556,0.6069851419598857,0.29826033846631494
11,1,0.15000000000000002,0.24,0.77,0.23560437223960795,0.8654594935814113,0.36512826133130843
11,1,0.17,0.24,0.77,0.2601894388694145,0.871504355841822,0.36584169946379447
11,1,0.19,0.24,0.77,0.2742694527541087,0.7210426760635803,0.32634776031511087
11,1,0.21000000000000002,0.24,0.77,0.17989297020983053,0.7160411897288194,0.3606919028112238
11,1,0.23,0.24,0.77,0.2568075370376055,0.8465561543014283,0.38298862579736787
11,1,0.25,0.24,0.77,0.16226565081917538,0.8461327835923467,0.41451145338916456
11,1,0.27,0.24,0.77,0.24152576835376882,1.382206542406228,0.5208514456485692
11,1,0.29000000000000004,0.24,0.77,0.3429667931876192,1.0078542561583692,0.42573755536550917
11,1,0.31,0.24,0.77,0.13309578774733044,1.0935075409766886,0.4957245913940498
11,1,0.33,0.24,0.77,0.2845926646036307,1.0958125037736317,0.47251568903418484
11,1,0.35000000000000003,0.24,0.77,0.17918166821119985,0.873012567501611,0.4386295533408305
11,1,0.37,0.24,0.77,0.35447698145690293,1.33786306694689,0.5255813953061242
11,1,0.39,0.24,0.77,0.21261400868305325,0.8749404349138721,0.4430718444098381
11,1,0.41000000000000003,0.24,0.77,0.1103417837116149,0.7742187146252337,0.4265205738391428
11,1,0.43,0.24,0.77,0.06427931855435065,0.6656006585885644,0.39527726699768945
11,1,0.45,0.24,0.77,0.10385383407067292,1.0338780630853461,0.503119064700177
11,1,0.47000000000000003,0.24,0.77,0.18435465518026628,1.4918459434210811,0.5933580827323821
11,1,0.49,0.24,0.77,0.39010495177359206,0.971058665040102,0.48875822622353643
11,1,0.51,0.24,0.77,0.2048832987699915,0.5973739463630431,0.375893407886726
11,1,0.53,0.24,0.77,0.243686771859689,0.7279502277934414,0.428433568916116
11,1,0.55,0.24,0.77,0.3318478924106619,0.6938150923290962,0.4258123154819503
11,1,0.5700000000000001,0.24,0.77,0.27491300287084364,0.8266043301871792,0.4717938299738174
11,1,0.59,0.24,0.77,0.17191441688641157,0.7128702931558679,0.43146293588058837
11,1,0.61,0.24,0.77,0.34439771770659966,1.46219086382418,0.6304130501970264
11,1,0.63,0.24,0.77,0.13560375886716625,0.8278048668136978,0.4708313520368073
11,1,0.65,0.24,0.77,0.3122302392620893,1.2592590302834166,0.6043936892275827
11,1,0.67,0.24,0.77,0.24907822913764532,1.0069561027049794,0.5457034458039387
11,1,0.6900000000000001,0.24,0.77,0.13746294199539943,0.7365433919595037,0.451205695430263
11,1,0.7100000000000001,0.24,0.77,0.2869673419444265,1.0906798394648618,0.5851004715077501
11,1,0.73,0.24,0.77,0.10948271524885111,0.29394960415147553,0.24685568641120137
11,1,0.75,0.24,0.77,0.13153558882309074,0.404134612421171,0.31832054903916346
11,1,0.77,0.24,0.77,0.14107750962240512,0.916356773061749,0.5207670549691207
11,1,0.79,0.24,0.77,0.15624551697285843,0.8073616122258457,0.4982575169932923
11,1,0.81,0.24,0.77,0.30810005779022004,0.9249597890720312,0.5911552576247863
11,1,0.8300000000000001,0.24,0.77,0.13048140105609918,0.5262720486517585,0.3929229623616238
11,1,0.85,0.24,0.77,0.2605326925262589,0.8729499220617343,0.5783596470894503
11,1,0.87,0.24,0.77,0.31559710965469356,1.1850185228726429,0.6834550197658029
11,1,0.89,0.24,0.77,0.1971024301850906,0.8430796195763541,0.5600577101916048
11,1,0.91,0.24,0.77,0.25994246250166936,1.0533135225634505,0.6577656309388812
11,1,0.93,0.24,0.77,0.34975719037311814,0.7134940296761442,0.6381011332334503
11,1,0.9500000000000001,0.24,0.77,0.19309852052974305,1.5464857674172847,0.7319525987153888
11,1,0.97,0.24,0.77,0.255876580930194,0.6510247017661639,0.6130721896793901
11,1,0.99,0.24,0.77,0.2392758707421187,0.7322281998658908,0.6873669700235614
12,1,0.01,0.24,0.77,0.3265996776117629,1.5375751305064802,0.25529696789105555
12,1,0.03,0.24,0.77,0.23457048997339075,1.1285003106000577,0.3330326456926628
12,1,0.05,0.24,0.77,0.08240092379594707,1.065903899066893,0.4554183789974292
12,1,0.06999999999999999,0.24,0.77,0.14555989742657782,1.0434417483320497,0.41726923406663274
12,1,0.09,0.24,0.77,0.3256751166097962,1.2305056621647927,0.3667771123723936
12,1,0.11,0.24,0.77,0.31823042113642896,0.8450564239141248,0.302865552718966
12,1,0.13,0.24,0.77,0.33191968306662034,1.092400954558653,0.3675858356446125
12,1,0.15000000000000002,0.24,0.77,0.0887110917800078,1.5530328364382968,0.5710977465662437
